val/rec_loss_step/epoch_0,val/aeloss_step/epoch_0,created_at,val/rec_loss_epoch,val/rec_loss,val/aeloss_epoch,val/total_loss,val/quant_loss,val/nll_loss,val/p_loss,val/d_weight,val/disc_factor,val/g_loss,val/disc_loss,val/logits_real,val/logits_fake,epoch,train/aeloss_epoch,train/total_loss_epoch,train/quant_loss_epoch,train/nll_loss_epoch,train/rec_loss_epoch,train/p_loss_epoch,train/d_weight_epoch,train/disc_factor_epoch,train/g_loss_epoch,train/discloss_epoch,train/disc_loss_epoch,train/logits_real_epoch,train/logits_fake_epoch,train/aeloss_step,train/total_loss_step,train/quant_loss_step,train/nll_loss_step,train/rec_loss_step,train/p_loss_step,train/d_weight_step,train/disc_factor_step,train/g_loss_step,train/discloss_step,train/disc_loss_step,train/logits_real_step,train/logits_fake_step,val/rec_loss_step/epoch_1,val/aeloss_step/epoch_1,val/rec_loss_step/epoch_2,val/aeloss_step/epoch_2,val/rec_loss_step/epoch_3,val/aeloss_step/epoch_3,val/rec_loss_step/epoch_4,val/aeloss_step/epoch_4,val/rec_loss_step/epoch_5,val/aeloss_step/epoch_5,val/rec_loss_step/epoch_6,val/aeloss_step/epoch_6,val/rec_loss_step/epoch_7,val/aeloss_step/epoch_7,val/rec_loss_step/epoch_8,val/aeloss_step/epoch_8,val/rec_loss_step/epoch_9,val/aeloss_step/epoch_9,val/rec_loss_step/epoch_10,val/aeloss_step/epoch_10,val/rec_loss_step/epoch_11,val/aeloss_step/epoch_11,val/rec_loss_step/epoch_12,val/aeloss_step/epoch_12,val/rec_loss_step/epoch_13,val/aeloss_step/epoch_13,val/rec_loss_step/epoch_14,val/aeloss_step/epoch_14
,,2022-01-26 16:31:51.870566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3145066499710083,1.586012840270996,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:52.524079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.508101463317871,1.819510817527771,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:52.799493,1.3925175666809082,1.3925175666809082,1.6437913179397583,1.6437913179397583,0.2512737810611725,1.3925175666809082,0.6302760243415833,0.0,0.0,-1.0441277027130127,0.0,-0.8092156648635864,1.0441277027130127,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:31:59.235506,,,,,,,,,,,,,,1.0,1.5544406175613403,1.5544406175613403,0.15515071153640747,1.3992899656295776,1.3992899656295776,0.6331825256347656,0.22805514931678772,0.0,-0.08160683512687683,0.0,0.0,0.01163487695157528,0.08171092718839645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:32:56.672401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3108129501342773,2.1092257499694824,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:32:57.319828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.199434518814087,1.9501360654830933,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:32:57.982848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3672127723693848,2.0939135551452637,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:32:58.635655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.164245367050171,1.9788795709609985,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:32:59.290572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6298274993896484,2.4714276790618896,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:32:59.949677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3006706237792969,1.998072862625122,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:00.598669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.528480887413025,2.2058632373809814,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:01.252788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2660667896270752,1.9635119438171387,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:01.904188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3213036060333252,1.9625842571258545,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:02.557453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5345549583435059,2.3694095611572266,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:03.209507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2296632528305054,2.0186853408813477,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:03.862833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4216828346252441,2.1193013191223145,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:04.512201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5509605407714844,2.271042585372925,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:05.161421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4295828342437744,2.196533679962158,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:05.815819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2488421201705933,2.018873929977417,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:06.471892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.470029354095459,2.2127346992492676,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:07.126311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4314985275268555,2.2293941974639893,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:07.781428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2956682443618774,2.0912890434265137,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:08.434491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1597639322280884,1.9074431657791138,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:09.090591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.574204683303833,2.2864785194396973,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:09.739351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2585594654083252,1.9660395383834839,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:10.388934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.203037142753601,1.8807461261749268,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:11.043167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0744905471801758,1.7987263202667236,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:11.701787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2307449579238892,2.0032382011413574,,,,,,,,,,,,,,,,,,,,,,,,
,,2022-01-26 16:33:12.353148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4617139101028442,2.2850747108459473,,,,,,,,,,,,,,,,,,,,,,,,
